jointmoment_id,session_trial,time,elbow_moment_x,elbow_moment_y,elbow_moment_z,shoulder_thorax_moment_x,shoulder_thorax_moment_y,shoulder_thorax_moment_z,shoulder_upper_arm_moment_x,shoulder_upper_arm_moment_y,shoulder_upper_arm_moment_z,wrist_moment_x,wrist_moment_y,wrist_moment_z,glove_elbow_moment_x,glove_elbow_moment_y,glove_elbow_moment_z,glove_shoulder_glove_upper_arm_moment_x,glove_shoulder_glove_upper_arm_moment_y,glove_shoulder_glove_upper_arm_moment_z,glove_shoulder_thorax_moment_x,glove_shoulder_thorax_moment_y,glove_shoulder_thorax_moment_z,glove_wrist_moment_x,glove_wrist_moment_y,glove_wrist_moment_z
2490428,499_6,1.3833,9.76,-11.05,0.77,26.6,-9.94,36.82,41.14,17.16,-11.46,-3.04,0.76,-0.03,10.38,-1.01,0.55,-0.69,-26.12,15.28,-3.0,-30.13,1.2,-2.21,1.04,0.06
2490429,499_6,1.3861,9.46,-9.82,0.8,26.38,-10.63,35.87,39.2,19.61,-10.25,-2.9,0.76,-0.05,10.33,-0.03,0.59,-1.33,-28.21,14.2,-1.72,-31.52,0.39,-2.07,1.1,0.07
2490430,499_6,1.3889,8.78,-8.64,0.88,26.28,-11.23,34.82,36.95,22.1,-9.09,-2.78,0.72,-0.08,10.15,1.07,0.67,-1.93,-30.26,13.37,-0.57,-32.99,-0.43,-1.87,1.11,0.09
2490431,499_6,1.3917,7.79,-7.5,0.99,26.29,-11.76,33.83,34.57,24.59,-7.97,-2.67,0.62,-0.11,9.93,2.01,0.77,-2.23,-31.96,12.57,0.61,-34.2,-1.07,-1.67,1.08,0.12
2490432,499_6,1.3944,6.53,-6.4,1.14,26.35,-12.22,33.05,32.23,26.99,-6.88,-2.58,0.46,-0.15,9.73,2.59,0.88,-2.03,-33.15,11.62,1.97,-34.88,-1.4,-1.5,1.0,0.14
2490433,499_6,1.3972,5.12,-5.28,1.29,26.36,-12.61,32.57,30.07,29.2,-5.79,-2.5,0.27,-0.18,9.6,2.69,0.97,-1.22,-33.75,10.38,3.61,-34.93,-1.36,-1.39,0.86,0.16
2490434,499_6,1.4,3.66,-4.12,1.41,26.18,-12.9,32.41,28.16,31.08,-4.64,-2.42,0.05,-0.2,9.53,2.36,1.02,0.17,-33.85,8.79,5.56,-34.39,-1.01,-1.34,0.66,0.17
2490435,499_6,1.4028,2.29,-2.87,1.49,25.7,-13.04,32.56,26.54,32.56,-3.4,-2.32,-0.17,-0.21,9.52,1.74,1.0,1.99,-33.66,6.85,7.82,-33.46,-0.49,-1.31,0.41,0.16
2490436,499_6,1.4055,-1.6,0.22,1.55,15.87,-5.03,39.5,33.4,28.67,-0.23,-1.82,0.91,-0.21,13.73,-0.11,-0.26,8.27,-34.03,3.27,17.93,-30.27,-0.07,-1.59,-0.8,-0.06
2490437,499_6,1.4083,0.25,0.01,1.4,23.36,-12.7,33.67,24.22,34.2,-0.49,-2.05,-0.52,-0.19,9.59,0.63,0.7,6.08,-33.48,2.21,12.92,-31.62,0.18,-1.2,-0.13,0.1
2490438,499_6,1.4111,-0.24,1.67,1.23,21.39,-12.13,34.56,23.59,34.48,1.2,-1.88,-0.63,-0.16,9.68,0.66,0.43,7.96,-34.02,-0.37,15.64,-31.27,-0.08,-1.04,-0.38,0.05
2490439,499_6,1.4139,-0.32,3.46,0.98,18.87,-11.22,35.71,23.41,34.57,3.03,-1.67,-0.69,-0.12,9.81,1.29,0.13,9.59,-35.18,-3.08,18.42,-31.53,-0.9,-0.77,-0.56,-0.01
2490440,499_6,1.4167,-0.01,5.36,0.68,15.83,-9.89,37.18,23.79,34.65,4.98,-1.44,-0.7,-0.06,10.0,2.56,-0.19,10.99,-36.93,-5.91,21.3,-32.38,-2.29,-0.4,-0.67,-0.06
2490441,499_6,1.4194,0.63,7.36,0.36,12.33,-8.09,39.03,24.83,34.91,7.03,-1.18,-0.68,-0.01,10.24,4.37,-0.47,12.25,-39.13,-8.85,24.29,-33.69,-4.14,0.06,-0.7,-0.1
2490442,499_6,1.4222,1.52,9.41,0.08,8.43,-5.77,41.32,26.57,35.52,9.14,-0.9,-0.66,0.04,10.5,6.54,-0.69,13.47,-41.51,-11.86,27.38,-35.2,-6.26,0.56,-0.65,-0.13
2490443,499_6,1.425,2.59,11.47,-0.14,4.23,-2.92,44.06,28.97,36.58,11.26,-0.6,-0.64,0.07,10.76,8.8,-0.82,14.77,-43.76,-14.86,30.49,-36.63,-8.43,1.07,-0.53,-0.13
2490444,499_6,1.4278,3.73,13.5,-0.28,-0.13,0.43,47.21,31.86,38.18,13.34,-0.3,-0.65,0.09,10.97,10.89,-0.85,16.17,-45.55,-17.71,33.46,-37.71,-10.39,1.53,-0.35,-0.12
2490445,499_6,1.4306,4.87,15.44,-0.32,-4.51,4.2,50.67,34.96,40.31,15.34,0.01,-0.69,0.1,11.14,12.58,-0.8,17.64,-46.61,-20.2,36.08,-38.22,-11.95,1.91,-0.14,-0.1
2490446,499_6,1.4333,5.9,17.27,-0.29,-8.72,8.22,54.32,37.83,42.99,17.22,0.3,-0.77,0.08,11.31,13.68,-0.67,19.09,-46.78,-22.16,38.15,-38.02,-12.93,2.17,0.09,-0.06
2490447,499_6,1.4361,6.74,18.97,-0.2,-12.59,12.32,58.06,40.03,46.19,18.99,0.57,-0.9,0.06,11.54,14.1,-0.51,20.44,-45.99,-23.44,39.51,-37.1,-13.27,2.28,0.35,-0.02
2490448,499_6,1.4389,7.26,20.58,-0.08,-15.96,16.28,61.82,41.08,49.93,20.66,0.81,-1.08,0.03,11.96,13.8,-0.32,21.61,-44.3,-23.98,40.1,-35.51,-12.95,2.24,0.62,0.02
2490449,499_6,1.4417,7.37,22.16,0.02,-18.73,19.92,65.61,40.61,54.2,22.3,0.99,-1.32,0.01,12.71,12.86,-0.15,22.63,-41.9,-23.85,40.05,-33.39,-12.03,2.06,0.93,0.05
2490450,499_6,1.4444,6.94,23.81,0.08,-20.9,23.13,69.48,38.4,59.04,24.02,1.12,-1.63,-0.01,13.91,11.39,-0.01,23.59,-39.05,-23.23,39.61,-30.93,-10.62,1.76,1.27,0.08
2490451,499_6,1.4472,5.91,25.65,0.09,-22.59,25.85,73.5,34.41,64.44,25.91,1.21,-2.01,-0.01,15.66,9.55,0.08,24.65,-36.05,-22.39,39.15,-28.35,-8.89,1.38,1.65,0.09
2490452,499_6,1.45,4.24,27.79,0.02,-23.97,28.12,77.7,28.84,70.34,28.1,1.28,-2.49,0.0,17.99,7.57,0.11,26.02,-33.22,-21.69,39.1,-25.86,-7.03,0.96,2.08,0.1
2490453,499_6,1.4528,2.0,30.31,-0.1,-25.32,30.06,82.06,22.04,76.63,30.67,1.34,-3.06,0.02,20.87,5.64,0.09,27.84,-30.86,-21.45,39.84,-23.66,-5.24,0.57,2.56,0.09
2490454,499_6,1.4555,-5.88,43.11,-0.81,-37.78,33.37,90.49,4.53,95.27,43.6,2.21,5.19,0.14,36.23,8.65,-0.33,41.16,-39.65,34.06,58.98,-29.33,8.24,0.44,-5.26,0.03
2490455,499_6,1.4583,-3.67,36.61,-0.46,-29.01,33.38,90.49,6.85,89.2,37.02,1.61,-4.41,0.09,27.84,2.74,-0.09,33.11,-28.38,-23.31,44.55,-20.79,-2.62,0.03,3.6,0.05
2490456,499_6,1.4611,-6.68,40.27,-0.64,-31.75,34.86,93.92,-0.46,94.61,40.69,1.89,-5.14,0.12,31.59,2.04,-0.25,36.38,-28.42,-25.56,48.47,-20.28,-2.03,-0.03,4.13,0.03
2490457,499_6,1.4639,-9.51,44.1,-0.78,-35.18,36.13,96.31,-6.96,98.7,44.51,2.33,-5.84,0.15,35.23,1.9,-0.44,39.73,-29.24,-28.51,53.05,-20.37,-1.98,0.05,4.61,0.0
2490458,499_6,1.4667,-11.97,47.91,-0.87,-39.19,36.97,97.31,-12.41,100.91,48.32,2.92,-6.45,0.16,38.52,2.27,-0.64,42.82,-30.63,-31.87,57.77,-20.98,-2.41,0.27,5.01,-0.03
2490459,499_6,1.4694,-13.96,51.52,-0.87,-43.57,37.1,96.71,-16.76,100.74,51.92,3.68,-6.95,0.16,41.25,3.04,-0.85,45.26,-32.32,-35.22,62.03,-21.94,-3.23,0.6,5.3,-0.07
2490460,499_6,1.4722,-15.46,54.79,-0.79,-48.05,36.24,94.52,-20.17,97.91,55.17,4.59,-7.29,0.14,43.22,4.04,-1.04,46.69,-34.0,-38.12,65.23,-23.07,-4.25,0.97,5.45,-0.1
2490461,499_6,1.475,-16.56,57.63,-0.62,-52.34,34.21,90.98,-22.94,92.41,57.99,5.6,-7.47,0.11,44.31,5.1,-1.21,46.86,-35.36,-40.17,66.88,-24.17,-5.31,1.36,5.44,-0.12
2490462,499_6,1.4778,-17.4,60.04,-0.38,-56.23,31.0,86.5,-25.41,84.56,60.36,6.68,-7.48,0.07,44.49,6.04,-1.33,45.68,-36.13,-41.08,66.68,-25.0,-6.24,1.71,5.29,-0.14
2490463,499_6,1.4806,-18.16,62.12,-0.07,-59.63,26.87,81.58,-27.94,74.97,62.37,7.77,-7.35,0.02,43.8,6.73,-1.41,43.22,-36.13,-40.71,64.58,-25.4,-6.9,1.98,5.03,-0.15
2490464,499_6,1.4833,-18.97,64.1,0.26,-62.62,22.31,76.72,-30.73,64.53,64.19,8.86,-7.11,-0.04,42.38,7.03,-1.43,39.76,-35.27,-39.08,60.78,-25.2,-7.17,2.16,4.7,-0.16
2490465,499_6,1.4861,-19.91,66.27,0.58,-65.4,18.07,72.25,-33.85,54.3,66.09,9.92,-6.79,-0.1,40.44,6.87,-1.41,35.73,-33.52,-36.34,55.72,-24.28,-6.99,2.21,4.36,-0.16
2490466,499_6,1.4889,-20.98,69.01,0.85,-68.35,15.08,68.35,-37.24,45.42,68.38,10.95,-6.42,-0.14,38.22,6.19,-1.34,31.65,-30.96,-32.76,49.96,-22.58,-6.29,2.13,4.06,-0.15
2490467,499_6,1.4917,-22.1,72.71,1.02,-71.89,14.3,65.0,-40.78,38.98,71.42,11.99,-6.03,-0.18,35.95,4.96,-1.25,28.01,-27.71,-28.64,44.1,-20.07,-5.05,1.92,3.85,-0.14
2490468,499_6,1.4944,-23.17,77.73,1.04,-76.46,16.61,62.09,-44.36,35.91,75.55,13.08,-5.64,-0.2,33.82,3.2,-1.14,25.23,-23.96,-24.27,38.66,-16.82,-3.29,1.55,3.73,-0.13
2490469,499_6,1.4972,-24.04,84.3,0.88,-82.39,22.63,59.44,-48.01,36.89,81.02,14.25,-5.27,-0.2,31.94,0.96,-1.02,23.53,-19.9,-19.91,34.02,-12.98,-1.09,1.06,3.71,-0.12
2490470,499_6,1.5,-24.61,92.46,0.51,-89.81,32.53,56.91,-51.92,42.14,87.94,15.53,-4.93,-0.18,30.33,-1.59,-0.91,22.87,-15.78,-15.78,30.3,-8.82,1.42,0.46,3.76,-0.11
2490471,499_6,1.5028,-24.8,101.91,-0.07,-98.58,45.91,54.42,-56.42,51.33,96.17,16.92,-4.62,-0.13,28.93,-4.24,-0.79,22.95,-11.85,-12.02,27.39,-4.65,4.02,-0.19,3.83,-0.11
2490472,499_6,1.5056,-24.55,111.96,-0.84,-108.21,61.62,51.9,-61.9,63.42,105.29,18.35,-4.36,-0.05,27.59,-6.69,-0.68,23.19,-8.34,-8.71,24.95,-0.9,6.42,-0.83,3.87,-0.1
2490473,499_6,1.5083,-23.83,121.45,-1.77,-117.84,77.74,49.34,-68.71,76.64,114.5,19.68,-4.13,0.05,26.11,-8.61,-0.57,22.87,-5.46,-5.87,22.43,2.01,8.3,-1.37,3.83,-0.1
2490474,499_6,1.5111,-22.58,128.85,-2.79,-126.22,91.66,46.69,-76.98,88.5,122.69,20.7,-3.94,0.17,24.27,-9.7,-0.45,21.18,-3.34,-3.44,19.18,3.7,9.36,-1.75,3.66,-0.09
2490475,499_6,1.5139,-20.75,132.36,-3.82,-131.89,100.33,43.89,-86.57,96.02,128.5,21.17,-3.75,0.3,21.86,-9.71,-0.33,17.41,-2.05,-1.28,14.58,3.91,9.38,-1.89,3.32,-0.07
2490476,499_6,1.5167,-18.28,130.15,-4.76,-133.34,100.76,40.94,-96.96,96.22,130.52,20.82,-3.56,0.43,18.73,-8.54,-0.2,11.09,-1.55,0.73,8.17,2.52,8.25,-1.77,2.8,-0.06
2490477,499_6,1.5194,-15.05,120.81,-5.49,-129.32,90.64,37.85,-107.26,86.64,127.53,19.4,-3.32,0.56,14.87,-6.24,-0.08,2.14,-1.74,2.75,-0.24,-0.38,6.02,-1.38,2.11,-0.03
2490478,499_6,1.5222,-10.96,103.68,-5.91,-119.12,69.06,34.76,-116.22,66.12,118.81,16.8,-3.0,0.67,10.38,-3.0,0.05,-9.07,-2.44,4.83,-10.41,-4.51,2.87,-0.76,1.28,0.0
2490479,499_6,1.525,-5.85,79.26,-5.94,-102.87,37.13,31.93,-122.29,35.37,104.39,13.05,-2.57,0.75,5.55,0.82,0.17,-21.71,-3.45,6.96,-21.7,-9.41,-0.86,0.02,0.38,0.03
2490480,499_6,1.5278,0.43,49.33,-5.53,-81.65,-1.82,29.79,-123.84,-2.8,85.15,8.37,-1.99,0.77,0.8,4.8,0.29,-34.56,-4.58,9.03,-33.09,-14.52,-4.74,0.87,-0.52,0.06
2490481,499_6,1.5305,30.65,-58.85,-1.58,1.24,-122.47,23.36,-83.2,-162.28,14.99,-10.18,-0.24,0.6,-0.11,17.69,0.59,-42.2,-7.21,4.96,-31.09,-24.67,17.47,4.41,-0.45,0.2
2490482,499_6,1.5333,16.86,-14.64,-3.46,-32.74,-78.8,29.73,-107.9,-81.5,39.43,-1.98,-0.22,0.67,-6.53,11.26,0.47,-55.19,-6.48,12.33,-51.28,-23.0,-11.05,2.28,-1.93,0.11
2490483,499_6,1.5361,26.79,-41.52,-1.96,-10.2,-104.77,32.86,-89.14,-110.73,17.4,-6.56,0.99,0.55,-8.23,12.82,0.52,-60.37,-7.01,13.26,-55.78,-25.35,-12.59,2.6,-2.29,0.12
2490484,499_6,1.5389,37.32,-61.0,-0.34,7.97,-116.45,38.33,-63.95,-127.3,-1.38,-10.1,2.37,0.39,-8.27,12.83,0.55,-61.01,-7.18,13.66,-56.24,-26.0,-12.61,2.5,-2.37,0.12
2490485,499_6,1.5417,47.64,-71.64,1.26,20.44,-112.67,45.58,-34.31,-129.54,-15.64,-12.29,3.82,0.21,-6.65,11.13,0.55,-56.94,-6.99,13.63,-52.57,-24.86,-10.96,1.92,-2.15,0.1
2490486,499_6,1.5444,56.69,-73.46,2.7,26.8,-95.45,53.37,-3.27,-118.37,-24.86,-13.04,5.2,0.04,-3.59,7.78,0.52,-48.66,-6.46,13.37,-45.25,-22.05,-7.7,0.83,-1.66,0.07
2490487,499_6,1.5472,63.28,-67.77,3.86,27.57,-69.38,59.86,25.42,-96.75,-29.24,-12.45,6.34,-0.13,0.52,3.07,0.46,-37.19,-5.65,13.11,-35.25,-17.84,-3.09,-0.74,-0.95,0.03
2490488,499_6,1.55,66.32,-56.68,4.68,23.8,-40.55,63.08,47.91,-68.67,-29.53,-10.74,7.07,-0.26,5.15,-2.5,0.37,-24.0,-4.62,13.04,-23.93,-12.69,2.36,-2.68,-0.07,-0.03
2490489,499_6,1.5528,65.03,-42.55,5.12,16.77,-15.11,61.42,60.93,-38.11,-26.74,-8.23,7.25,-0.37,9.78,-8.21,0.24,-10.76,-3.44,13.18,-12.74,-7.13,7.96,-4.8,0.89,-0.08
2490490,499_6,1.5556,59.17,-27.51,5.21,7.69,2.01,54.0,62.48,-8.25,-21.95,-5.26,6.84,-0.45,13.91,-13.17,0.04,0.92,-2.22,13.34,-3.0,-1.77,12.83,-6.84,1.87,-0.13
2490491,499_6,1.5583,49.13,-13.25,5.0,-2.4,8.0,40.91,52.25,18.8,-16.18,-2.13,5.85,-0.5,17.15,-16.46,-0.24,9.77,-1.03,13.08,4.36,2.81,16.08,-8.51,2.84,-0.17
2490492,499_6,1.5611,35.93,-0.9,4.55,-12.69,2.42,23.22,31.72,41.96,-10.28,0.87,4.4,-0.52,19.24,-17.23,-0.61,15.03,0.03,11.78,8.93,6.07,16.86,-9.51,3.74,-0.2
2490493,499_6,1.5639,21.02,8.84,3.94,-22.47,-12.95,2.65,3.83,60.79,-4.9,3.51,2.64,-0.51,20.07,-14.91,-1.09,16.61,0.9,8.77,10.95,7.66,14.63,-9.57,4.56,-0.21
2490494,499_6,1.5667,6.04,15.67,3.24,-31.11,-34.79,-18.68,-27.57,75.21,-0.51,5.58,0.76,-0.49,19.67,-9.37,-1.64,15.1,1.56,3.6,11.14,7.45,9.25,-8.56,5.26,-0.21
2490495,499_6,1.5694,-7.42,19.54,2.53,-38.02,-59.05,-38.65,-58.44,85.21,2.61,6.97,-1.04,-0.45,18.23,-1.01,-2.22,11.55,2.03,-3.81,10.51,5.61,1.1,-6.48,5.84,-0.18
2490496,499_6,1.5722,-18.08,20.6,1.85,-42.67,-81.77,-55.44,-85.2,90.81,4.36,7.6,-2.59,-0.4,16.03,9.24,-2.76,7.22,2.39,-13.01,10.03,2.57,-8.9,-3.48,6.28,-0.14
2490497,499_6,1.575,-25.1,19.19,1.26,-44.74,-99.76,-67.7,-105.18,92.1,4.77,7.49,-3.79,-0.34,13.44,20.06,-3.2,3.29,2.7,-23.09,10.41,-1.07,-19.48,0.1,6.57,-0.09
2490498,499_6,1.5778,-28.17,15.84,0.81,-44.13,-110.93,-74.65,-116.87,89.38,4.04,6.74,-4.54,-0.29,10.87,30.06,-3.47,0.54,3.01,-32.79,11.85,-4.65,-29.25,3.85,6.72,-0.02
2490499,499_6,1.5805,-13.4,-3.19,0.24,-19.28,-87.05,-51.9,-89.26,49.81,-3.49,1.58,4.17,-0.13,20.87,22.78,-4.24,-4.17,0.66,22.06,4.27,-4.07,21.63,1.14,-7.64,-0.07
2490500,499_6,1.5833,-23.4,6.05,0.41,-36.14,-110.62,-72.24,-114.9,74.68,0.36,3.9,-4.64,-0.22,7.26,43.03,-3.31,-0.81,3.52,-46.36,16.51,-9.7,-41.94,10.21,6.63,0.15
2490501,499_6,1.5861,-16.86,1.2,0.48,-30.11,-100.57,-63.77,-103.19,64.87,-1.8,2.24,-4.04,-0.21,6.71,44.94,-2.91,-0.09,3.55,-48.77,18.46,-10.77,-43.82,12.19,6.43,0.24
2490502,499_6,1.5889,-8.7,-2.59,0.71,-23.89,-85.94,-51.58,-86.53,55.11,-3.64,0.7,-3.1,-0.22,7.09,43.96,-2.35,0.79,3.32,-48.12,19.37,-10.95,-42.87,13.17,6.15,0.33
2490503,499_6,1.5917,0.18,-4.79,1.04,-18.37,-68.59,-36.79,-66.86,46.58,-4.86,-0.54,-1.9,-0.25,8.29,40.65,-1.73,1.37,2.8,-44.85,18.94,-10.47,-39.65,13.14,5.81,0.42
2490504,499_6,1.5944,8.94,-5.11,1.41,-14.23,-50.26,-20.64,-46.14,40.12,-5.26,-1.36,-0.56,-0.27,10.11,35.7,-1.15,1.39,2.05,-39.6,17.16,-9.55,-34.85,12.2,5.42,0.49
2490505,499_6,1.5972,16.86,-3.57,1.74,-11.91,-32.49,-4.46,-26.21,36.06,-4.77,-1.72,0.83,-0.3,12.24,29.75,-0.69,0.81,1.23,-33.02,14.21,-8.35,-29.06,10.5,5.0,0.53
2490506,499_6,1.6,23.39,-0.5,1.96,-11.55,-16.5,10.39,-8.72,34.26,-3.48,-1.62,2.15,-0.3,14.32,23.24,-0.42,-0.25,0.54,-25.59,10.37,-6.9,-22.74,8.16,4.54,0.54
2490507,499_6,1.6028,28.13,3.53,2.02,-13.02,-3.14,22.65,5.0,34.12,-1.59,-1.14,3.31,-0.29,15.99,16.4,-0.34,-1.62,0.21,-17.6,5.88,-5.18,-16.13,5.34,4.04,0.49
2490508,499_6,1.6056,30.9,7.85,1.89,-16.03,7.09,31.25,13.97,34.76,0.64,-0.41,4.23,-0.25,16.93,9.32,-0.41,-3.14,0.45,-9.14,0.9,-3.14,-9.29,2.15,3.51,0.38
2490509,499_6,1.6083,31.67,11.79,1.59,-20.19,14.04,35.45,17.68,35.24,2.9,0.43,4.85,-0.18,16.94,2.0,-0.59,-4.77,1.4,-0.21,-4.55,-0.75,-2.23,-1.26,2.99,0.21
2490510,499_6,1.6111,30.58,14.78,1.13,-25.11,17.84,34.98,16.12,34.73,4.93,1.26,5.14,-0.1,16.01,-5.55,-0.8,-6.56,3.1,9.18,-10.5,1.95,5.01,-4.77,2.54,0.0
2490511,499_6,1.6139,27.93,16.46,0.58,-30.41,18.91,30.02,9.79,32.69,6.5,1.97,5.12,-0.01,14.37,-13.19,-0.99,-8.64,5.49,18.97,-17.02,4.85,12.35,-8.23,2.26,-0.23
2490512,499_6,1.6167,24.08,16.71,-0.01,-35.77,17.82,21.22,-0.39,28.92,7.48,2.49,4.82,0.08,12.48,-20.69,-1.17,-11.08,8.41,28.88,-24.06,7.79,19.57,-11.46,2.3,-0.45
2490513,499_6,1.6194,19.5,15.59,-0.57,-40.88,15.26,9.6,-13.17,23.52,7.81,2.81,4.28,0.16,10.89,-27.65,-1.35,-13.87,11.61,38.44,-31.32,10.6,26.33,-14.25,2.76,-0.64
2490514,499_6,1.6222,14.64,13.33,-1.04,-45.41,11.93,-3.7,-27.13,16.82,7.52,2.92,3.59,0.22,10.12,-33.56,-1.59,-16.77,14.78,46.94,-38.23,13.06,32.18,-16.36,3.73,-0.77
2490515,499_6,1.625,9.99,10.25,-1.39,-49.01,8.45,-17.48,-40.88,9.25,6.68,2.88,2.84,0.26,10.51,-37.84,-1.92,-19.29,17.53,53.43,-43.85,14.98,36.57,-17.55,5.16,-0.82
2490516,499_6,1.6278,5.95,6.66,-1.6,-51.31,5.28,-30.72,-53.15,1.2,5.4,2.71,2.11,0.27,12.03,-39.9,-2.37,-20.75,19.42,56.91,-47.04,16.19,38.94,-17.56,6.89,-0.78
2490517,499_6,1.6306,2.86,2.86,-1.66,-51.93,2.71,-42.63,-62.94,-7.0,3.78,2.47,1.48,0.26,14.36,-39.3,-2.88,-20.4,20.09,56.42,-46.65,16.56,38.85,-16.22,8.67,-0.66
2490518,499_6,1.6333,0.95,-0.9,-1.58,-50.6,0.88,-52.68,-69.57,-15.1,1.95,2.19,1.04,0.24,16.91,-35.85,-3.37,-17.63,19.23,51.41,-41.78,16.03,36.08,-13.48,10.2,-0.49
2490519,499_6,1.6361,0.34,-4.44,-1.39,-47.16,-0.24,-60.57,-72.73,-22.93,0.03,1.9,0.83,0.2,19.07,-29.71,-3.76,-12.12,16.73,41.84,-32.14,14.6,30.71,-9.45,11.22,-0.29
2490520,499_6,1.6389,0.99,-7.62,-1.12,-41.67,-0.72,-66.16,-72.44,-30.28,-1.85,1.62,0.85,0.15,20.32,-21.35,-3.94,-4.04,12.64,28.31,-18.12,12.36,23.17,-4.43,11.56,-0.08
2490521,499_6,1.6417,2.74,-10.33,-0.79,-34.39,-0.73,-69.48,-69.03,-36.94,-3.61,1.36,1.11,0.11,20.41,-11.51,-3.89,5.91,7.19,11.99,-0.93,9.4,14.1,1.12,11.22,0.11
2490522,499_6,1.6444,5.33,-12.5,-0.45,-25.83,-0.39,-70.66,-63.13,-42.66,-5.13,1.12,1.55,0.08,19.34,-1.04,-3.59,16.6,0.78,-5.51,17.63,5.85,4.31,6.67,10.29,0.26
2490523,499_6,1.6472,8.39,-14.12,-0.13,-16.66,0.18,-69.95,-55.55,-47.19,-6.39,0.9,2.1,0.05,17.32,9.16,-3.1,26.59,-6.1,-22.41,35.39,1.84,-5.36,11.64,8.96,0.36
2490524,499_6,1.65,11.52,-15.23,0.16,-7.64,0.9,-67.74,-47.23,-50.35,-7.36,0.69,2.7,0.03,14.66,18.21,-2.46,34.45,-12.93,-36.88,50.12,-2.47,-14.06,15.52,7.48,0.42
2490525,499_6,1.6528,14.36,-15.96,0.41,0.51,1.72,-64.51,-39.13,-52.06,-8.1,0.48,3.24,0.02,11.74,25.27,-1.72,38.95,-19.19,-47.3,59.87,-6.92,-21.0,17.92,6.03,0.44
2490526,499_6,1.6556,16.61,-16.47,0.6,7.23,2.61,-60.82,-32.11,-52.4,-8.7,0.26,3.67,0.01,8.87,29.62,-0.92,39.34,-24.43,-52.44,63.3,-11.29,-25.52,18.59,4.78,0.43
2490527,499_6,1.6583,18.08,-16.98,0.77,12.16,3.56,-57.23,-26.77,-51.63,-9.29,0.0,3.95,0.01,6.31,30.66,-0.07,35.53,-28.3,-51.64,59.91,-15.33,-27.07,17.45,3.81,0.39
2490528,499_6,1.6611,18.74,-17.68,0.91,15.26,4.56,-54.24,-23.45,-50.09,-9.99,-0.3,4.06,0.0,4.23,28.12,0.81,28.07,-30.59,-44.91,50.15,-18.77,-25.4,14.65,3.11,0.33
2490529,499_6,1.6639,18.71,-18.74,1.05,16.74,5.6,-52.18,-22.16,-48.23,-10.91,-0.67,4.02,0.0,2.67,22.11,1.71,18.11,-31.25,-33.06,35.4,-21.39,-20.61,10.51,2.65,0.25
2490530,499_6,1.6667,18.21,-20.23,1.19,17.0,6.65,-51.22,-22.6,-46.45,-12.08,-1.09,3.88,-0.01,1.57,13.23,2.58,7.15,-30.43,-17.6,17.72,-23.03,-13.22,5.52,2.33,0.17
2490531,499_6,1.6694,17.5,-22.12,1.35,16.54,7.68,-51.32,-24.28,-45.09,-13.5,-1.57,3.69,-0.02,0.74,2.54,3.41,-3.22,-28.43,-0.59,-0.44,-23.66,-4.17,0.28,2.03,0.07
2490532,499_6,1.6722,16.84,-24.3,1.53,15.9,8.7,-52.27,-26.59,-44.39,-15.1,-2.06,3.52,-0.04,0.0,-8.54,4.12,-11.66,-25.68,15.71,-16.68,-23.41,5.31,-4.6,1.66,-0.02
2490533,499_6,1.675,16.46,-26.6,1.71,15.56,9.67,-53.76,-28.88,-44.49,-16.75,-2.53,3.4,-0.05,-0.78,-18.48,4.65,-17.23,-22.68,29.17,-29.06,-22.55,13.88,-8.57,1.16,-0.1
2490534,499_6,1.6778,16.46,-28.83,1.87,15.94,10.59,-55.43,-30.55,-45.43,-18.33,-2.96,3.35,-0.06,-1.59,-25.88,4.94,-19.55,-19.96,38.16,-36.32,-21.43,20.35,-11.26,0.54,-0.16
2490535,499_6,1.6806,16.85,-30.81,2.01,17.37,11.42,-56.96,-31.13,-47.23,-19.73,-3.3,3.39,-0.07,-2.25,-29.78,4.94,-18.71,-17.92,41.74,-38.03,-20.44,23.85,-12.51,-0.14,-0.2
2490536,499_6,1.6833,17.56,-32.46,2.08,20.08,12.15,-58.14,-30.27,-49.91,-20.87,-3.55,3.47,-0.07,-2.44,-29.72,4.63,-15.17,-16.88,39.81,-34.51,-19.89,24.01,-12.34,-0.78,-0.21
2490537,499_6,1.6861,18.42,-33.75,2.09,24.26,12.77,-58.87,-27.85,-53.51,-21.73,-3.71,3.58,-0.07,-1.81,-25.84,4.02,-9.64,-16.94,32.93,-26.64,-20.01,20.93,-10.98,-1.25,-0.2
2490538,499_6,1.6889,19.26,-34.77,2.02,29.94,13.33,-59.2,-23.94,-58.1,-22.33,-3.8,3.66,-0.05,0.0,-18.69,3.16,-2.87,-18.08,22.19,-15.67,-20.89,15.1,-8.72,-1.43,-0.17
2490539,499_6,1.6917,19.89,-35.64,1.87,37.06,13.88,-59.33,-18.82,-63.72,-22.75,-3.86,3.68,-0.03,3.17,-9.18,2.12,4.4,-20.09,8.9,-2.93,-22.47,7.27,-5.93,-1.23,-0.13
2490540,499_6,1.6944,20.16,-36.5,1.67,45.41,14.57,-59.49,-12.95,-70.39,-23.09,-3.92,3.62,0.0,7.68,1.71,0.99,11.56,-22.66,-5.54,10.32,-24.57,-1.72,-2.92,-0.63,-0.09
